"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Fusion of Magnetic and Visual Sensors for Indoor Localization: Infrastructure-Free and More Effective","Z. Liu; L. Zhang; Q. Liu; Y. Yin; L. Cheng; R. Zimmermann","School of Computing, National University of Singapore, Singapore; Department of Computer and Information, Hefei University of Technology, Hefei, China; School of Computing, National University of Singapore, Singapore; School of Computing, National University of Singapore, Singapore; Bioinformatics Institute, the Agency for Science Technology and Research, and the School of Computing, National University of Singapore, Singapore; School of Computing, National University of Singapore, Singapore",IEEE Transactions on Multimedia,"15 Mar 2017","2017","19","4","874","888","Accurate and infrastructure-free indoor positioning can be very useful in a variety of applications. However, most existing approaches (e.g., WiFi and infrared-based methods) for indoor localization heavily rely on infrastructure, which is neither scalable nor pervasively available. In this paper, we propose a novel indoor localization and tracking approach, termed VMag, that does not require any infrastructure assistance. The user can be localized while simply holding a smartphone. To the best of our knowledge, the proposed method is the first exploration of fusing geomagnetic and visual sensing for indoor localization. More specifically, we conduct an in-depth study on both the advantageous properties and the challenges in leveraging the geomagnetic field and visual images for indoor localization. Based on these studies, we design a context-aware particle filtering framework to track the user with the goal of maximizing the positioning accuracy. We also introduce a neural-network-based method to extract deep features for the purpose of indoor positioning. We have conducted extensive experiments on four different indoor settings including a laboratory, a garage, a canteen, and an office building. Experimental results demonstrate the superior performance of VMag over the state of the art with these four indoor settings.","1941-0077","","10.1109/TMM.2016.2636750","Singapore's Ministry of Education Academic Research Fund Tier 1(grant numbers:T1 251RES1415); National Natural Science Foundation of China(grant numbers:61572169,61472266); National University of Singapore Suzhou Research Institute, Suzhou; Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7776928","Convolutional neural network;indoor localization;magnetic field;particle filter;visual image","Visualization;Magnetic resonance imaging;Magnetometers;Magnetic sensors;Legged locomotion;Buildings","","119","","38","IEEE","7 Dec 2016","April 2017","","IEEE","IEEE Journals"
"An Empirical Outdoor-to-Indoor Path Loss Model From Below 6 GHz to cm-Wave Frequency Bands","I. Rodriguez; H. C. Nguyen; I. Z. Kovács; T. B. Sørensen; P. Mogensen","Wireless Communication Networks Section, Department of Electronic Systems, Aalborg University, Aalborg Øst, Denmark; Wireless Communication Networks Section, Department of Electronic Systems, Aalborg University, Aalborg Øst, Denmark; Nokia—Bell Labs, Research Center Aalborg, Aalborg Øst, Denmark; Wireless Communication Networks Section, Department of Electronic Systems, Aalborg University, Aalborg Øst, Denmark; Nokia—Bell Labs, Research Center Aalborg, Aalborg Øst, Denmark",IEEE Antennas and Wireless Propagation Letters,"23 May 2017","2017","16","","1329","1332","This letter presents an empirical multifrequency outdoor-to-indoor path loss model. The model is based on measurements performed on the exact same set of scenarios for different frequency bands ranging from traditional cellular allocations below 6 GHz (0.8, 2, 3.5, and 5.2 GHz), up to centimeter (cm)-wave frequencies (10, 18, and 28 GHz). The model has applicability similar to the typical 3GPP and ITU-R outdoor-to-indoor simplified models, including the multifrequency formulation recently included in the 3GPP TR 38.900. This letter highlights some of the details behind these simplified models and provides additional modeling for internal multiwall attenuation and associated shadow fading.","1548-5757","","10.1109/LAWP.2016.2633787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7763862","Indoor;outdoor-to-indoor;path loss;penetration loss;radio propagation;shadow fading","Attenuation;Buildings;Frequency measurement;Propagation losses;Loss measurement;Antenna measurements;Fading channels","","36","","11","IEEE","1 Dec 2016","2017","","IEEE","IEEE Journals"
"Recent Advances in Indoor Localization: A Survey on Theoretical Approaches and Applications","A. Yassin; Y. Nasser; M. Awad; A. Al-Dubai; R. Liu; C. Yuen; R. Raulefs; E. Aboutanios","ECE Department, Faculty of Engineering and Architecture, American University of Beirut, Beirut, Lebanon; ECE Department, Faculty of Engineering and Architecture, American University of Beirut, Beirut, Lebanon; ECE Department, Faculty of Engineering and Architecture, American University of Beirut, Beirut, Lebanon; School of Computing, Edinburgh Napier University, Edinburgh, U.K.; Engineering Product Development, Singapore University of Technology and Design, Singapore; Engineering Product Development, Singapore University of Technology and Design, Singapore; German AeroSpace Center (DLR), Weßling, Germany; School of Electrical Engineering and Telecommunications, University of New South Wales, Sydney, NSW, Australia",IEEE Communications Surveys & Tutorials,"2 Jun 2017","2017","19","2","1327","1346","The availability of location information has become a key factor in today's communications systems allowing location based services. In outdoor scenarios, the mobile terminal position is obtained with high accuracy thanks to the global positioning system (GPS) or to the standalone cellular systems. However, the main problem of GPS and cellular systems resides in the indoor environment and in scenarios with deep shadowing effects where the satellite or cellular signals are broken. In this paper, we survey different technologies and methodologies for indoor and outdoor localization with an emphasis on indoor methodologies and concepts. Additionally, we discuss in this review different localization-based applications, where the location information is critical to estimate. Finally, a comprehensive discussion of the challenges in terms of accuracy, cost, complexity, security, scalability, etc. is given. The aim of this survey is to provide a comprehensive overview of existing efforts as well as auspicious and anticipated dimensions for future work in indoor localization techniques and applications.","1553-877X","","10.1109/COMST.2016.2632427","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7762095","Localization;cooperative localization;hybrid data fusion;SLAM;cooperative navigation;fundamental limits;signals of opportunity;ultra-wideband (UWB);game theory;coalition games;wireless sensor network (WSN) and location-based services (LBS)","Estimation;Fingerprint recognition;Global Positioning System;Indoor environments;Data integration;Shadow mapping;Satellites","","793","","173","IEEE","29 Nov 2016","Secondquarter 2017","","IEEE","IEEE Journals"
"A Proactive Workflow Model for Healthcare Operation and Management","C. Liu; H. Xiong; S. Papadimitriou; Y. Ge; K. Xiao","Decision Science and Management Information Systems Department, Drexel University, Philadelphia, PA; Management Science and Information Systems Department, Rutgers University, New Brunswick, NJ; Management Science and Information Systems Department, Rutgers University, New Brunswick, NJ; Eller College of Management, University of Arizona, Tucson, AZ; College of Business, Stony Brook University, Stony Brook, NY",IEEE Transactions on Knowledge and Data Engineering,"6 Feb 2017","2017","29","3","586","598","Advances in real-time location systems have enabled us to collect massive amounts of fine-grained semantically rich location traces, which provide unparalleled opportunities for understanding human activities and generating useful knowledge. This, in turn, delivers intelligence for real-time decision making in various fields, such as workflow management. Indeed, it is a new paradigm to model workflows through knowledge discovery in location traces. To that end, in this paper, we provide a focused study of workflow modeling by integrated analysis of indoor location traces in the hospital environment. In particular, we develop a workflow modeling framework that automatically constructs the workflow states and estimates the parameters describing the workflow transition patterns. More specifically, we propose effective and efficient regularizations for modeling the indoor location traces as stochastic processes. First, to improve the interpretability of the workflow states, we use the geography relationship between the indoor rooms to define a prior of the workflow state distribution. This prior encourages each workflow state to be a contiguous region in the building. Second, to further improve the modeling performance, we show how to use the correlation between related types of medical devices to reinforce the parameter estimation for multiple workflow models. In comparison with our preliminary work [11], we not only develop an integrated workflow modeling framework applicable to general indoor environments, but also improve the modeling accuracy significantly. We reduce the average log-loss by up to 11 percent.","1558-2191","","10.1109/TKDE.2016.2631537","US National Science Foundation (NSF)(grant numbers:IIS-1648664); Natural Science Foundation of China(grant numbers:71329201,71531001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7752974","Indoor location traces;workflow modeling;healthcare operation and management","Hidden Markov models;Hospitals;Real-time systems;Analytical models;Data models;Buildings","","16","","21","IEEE","22 Nov 2016","1 March 2017","","IEEE","IEEE Journals"
"Structured Group Sparsity: A Novel Indoor WLAN Localization, Outlier Detection, and Radio Map Interpolation Scheme","A. Khalajmehrabadi; N. Gatsis; D. Akopian","Department of Electrical and Computer Engineering, The University of Texas at San Antonio, San Antonio, TX, USA; Department of Electrical and Computer Engineering, The University of Texas at San Antonio, San Antonio, TX, USA; Department of Electrical and Computer Engineering, The University of Texas at San Antonio, San Antonio, TX, USA",IEEE Transactions on Vehicular Technology,"14 Jul 2017","2017","66","7","6498","6510","This paper introduces novel schemes for indoor localization, outlier detection, and radio map interpolation using wireless local area networks. The localization method consists of a novel multicomponent optimization technique that minimizes the squared ℓ2-norm of the residuals between the radio map and the online received signal strength (RSS) measurements, the ℓ1-norm of the user's location vector, and weighted ℓ2-norms of layered groups of reference points (RPs). RPs are grouped using a new criterion based on the similarity between the so-called access point (AP) coverage vectors. In addition, since AP readings are prone to containing inordinate readings, called outliers, an augmented optimization problem is proposed to detect the outliers and localize the user with cleaned online measurements. Moreover, a novel scheme to record fingerprints from a smaller number of RPs and estimate the radio map at RPs without recorded fingerprints is developed using sparse recovery techniques. All localization schemes are tested on RSS fingerprints collected from a real environment. The overall scheme has comparable complexity with competing approaches, while it performs with high accuracy under a small number of APs and finer granularity of RPs.","1939-9359","","10.1109/TVT.2016.2631980","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7752987","Indoor positioning;outlier detection;radio map interpolation;sparse recovery;wireless local area network (WLAN) fingerprinting","Wireless LAN;Interpolation;Phase measurement;Optimization;Measurement uncertainty;Sensors;Atmospheric measurements","","40","","66","IEEE","22 Nov 2016","July 2017","","IEEE","IEEE Journals"
"Mitigating Large Errors in WiFi-Based Indoor Localization for Smartphones","C. Wu; Z. Yang; Z. Zhou; Y. Liu; M. Liu","School of Software and TNLIST, Tsinghua University, Beijing, China; School of Software and TNLIST, Tsinghua University, Beijing, China; Computer Engineering and Networks Laboratory (TIK), ETH Zurich, Zurich, Switzerland; School of Software and TNLIST, Tsinghua University, Beijing, China; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA",IEEE Transactions on Vehicular Technology,"14 Jul 2017","2017","66","7","6246","6257","Although WiFi fingerprint-based indoor localization is attractive, its accuracy remains a primary challenge, especially in mobile environments. Existing approaches either appeal to physical layer information or rely on extra wireless signals for high accuracy. In this paper, we revisit the received signal strength (RSS) fingerprint-based localization scheme and reveal crucial observations that act as the root causes of localization errors, yet are surprisingly overlooked or not adequately addressed in previous works. Specifically, we recognize access points' (APs) diverse discrimination for fingerprinting a specific location, observe the RSS inconsistency caused by signal fluctuations and human body blockages, and uncover the transitional fingerprint problem on commodity smartphones. Inspired by these insights, we devise a discrimination factor to quantify different APs' discrimination, incorporate robust regression to tolerate outlier measurements, and reassemble different normal fingerprints to cope with transitional fingerprints. Integrating these techniques in a unified system, we propose DorFin, i.e., a novel scheme of fingerprint generation, representation, and matching, which yields remarkable accuracy without incurring extra cost. Extensive experiments in three campus buildings demonstrate that DorFin achieves a mean error of 2.5 m and, more importantly, decreases the 95th percentile error under 6.2 m, both significantly outperforming existing approaches.","1939-9359","","10.1109/TVT.2016.2630713","National Science Foundation of China(grant numbers:61672319,61522110,61632008); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7748574","Fingerprints;indoor localization;smartphones;WiFi","IEEE 802.11 Standard;Smart phones;Wireless communication;Robustness;Databases;Mobile communication;Buildings","","54","","49","IEEE","18 Nov 2016","July 2017","","IEEE","IEEE Journals"
"Achieving Centimeter-Accuracy Indoor Localization on WiFi Platforms: A Multi-Antenna Approach","C. Chen; Y. Chen; Y. Han; H. -Q. Lai; F. Zhang; K. J. R. Liu","Origin Wireless Inc., Greenbelt, MD, USA; University of Electronic Science and Technology of China, Chengdu, China; Origin Wireless Inc., Greenbelt, MD, USA; Origin Wireless Inc., Greenbelt, MD, USA; Origin Wireless Inc., Greenbelt, MD, USA; Origin Wireless Inc., Greenbelt, MD, USA",IEEE Internet of Things Journal,"16 Feb 2017","2017","4","1","122","134","Channel frequency response (CFR) is a fine-grained location-specific information in WiFi systems that can be utilized in indoor positioning systems (IPSs). However, CFR-based IPSs can hardly achieve an accuracy at the centimeter level due to the limited bandwidth in WiFi systems. To achieve such accuracy using WiFi devices, we propose an IPS that fully harnesses the spatial diversity in multiple-input-multiple-output WiFi systems, which leads to a much larger effective bandwidth than the bandwidth of a WiFi channel. The proposed IPS obtains CFRs associated with locations-of-interest on multiple antenna links during the training phase. In the positioning phase, the IPS captures instantaneous CFRs from a location to be estimated and compares it with the CFRs acquired in the training phase via the time-reversal resonating strength with residual synchronization errors compensated. Extensive experiment results in an office environment with a measurement resolution of 5 cm demonstrate that, with a single pair of WiFi devices and an effective bandwidth of 321 MHz, the proposed IPS achieves detection rates of 99.91% and 100% with false alarm rates of 1.81% and 1.65% under the line-of-sight (LOS) and non-LOS (NLOS) scenarios, respectively. Meanwhile, the proposed IPS is robust against environment dynamics. Moreover, experiment results with a measurement resolution of 0.5 cm demonstrate a localization accuracy of 1-2 cm in the NLOS scenario.","2327-4662","","10.1109/JIOT.2016.2628713","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7744583","Channel frequency response (CFR);indoor localization;multiple-input–multiple-output (MIMO);time-reversal resonating strength (TRRS)","IEEE 802.11 Standard;IP networks;Bandwidth;Training;Phased arrays;Spatial diversity;Synchronization","","89","","33","IEEE","15 Nov 2016","Feb. 2017","","IEEE","IEEE Journals"
"Achieving Centimeter-Accuracy Indoor Localization on WiFi Platforms: A Frequency Hopping Approach","C. Chen; Y. Chen; Y. Han; H. -Q. Lai; K. J. R. Liu","Origin Wireless, Greenbelt, MD, USA; University of Electronic Science and Technology of China, Chengdu, China; Origin Wireless, Greenbelt, MD, USA; Origin Wireless, Greenbelt, MD, USA; Origin Wireless, Greenbelt, MD, USA",IEEE Internet of Things Journal,"16 Feb 2017","2017","4","1","111","121","Indoor positioning systems (IPSs) are attracting more and more attention from the academia and industry recently. Among them, approaches based on WiFi techniques are more favorable since they are built upon the WiFi infrastructures available in most indoor spaces. However, due to the bandwidth limit in mainstream WiFi systems, the IPS leveraging WiFi can hardly achieve centimeter localization accuracy under strong nonline-of-sight (NLOS) conditions which is common for indoor environment. In this paper, to achieve the centimeter-level accuracy, we present a WiFi-based IPS that exploits the frequency diversity via frequency hopping. In the offline phase, the system collects channel frequency responses (CFRs) from multiple channels and from a number of locations-of-interest. Then, the CFRs are post-processed to mitigate the synchronization errors as well as interference from other WiFi networks. Then, using bandwidth concatenation, the CFRs from multiple channels are combined into location fingerprints which are stored into a local database. During the online phase, CFRs are formulated into the location fingerprint and is compared against the fingerprints in the database via the time-reversal resonating strength (TRRS). Finally, the IPS determines the location according to the TRRS. Extensive experiment results demonstrate a perfect centimeter-level accuracy in an office environment with strong NLOS using only one pair of single-antenna WiFi devices.","2327-4662","","10.1109/JIOT.2016.2628701","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7744600","Channel frequency response (CFR);indoor localization;time-reversal resonating strength (TRRS);WiFi","IEEE 802.11 Standard;OFDM;Bandwidth;Transceivers;IP networks;Synchronization;Focusing","","125","","37","IEEE","15 Nov 2016","Feb. 2017","","IEEE","IEEE Journals"
"Augmented-Reality-Based Indoor Navigation: A Comparative Analysis of Handheld Devices Versus Google Glass","U. Rehman; S. Cao","Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada",IEEE Transactions on Human-Machine Systems,"20 May 2017","2017","47","1","140","151","Navigation systems have been widely used in outdoor environments, but indoor navigation systems are still in early development stages. In this paper, we introduced an augmented-reality-based indoor navigation application to assist people navigate in indoor environments. The application can be implemented on electronic devices such as a smartphone or a head-mounted device. In particular, we examined Google Glass as a wearable head-mounted device in comparison with handheld navigation aids including a smartphone and a paper map. We conducted both a technical assessment study and a human factors study. The technical assessment established the feasibility and reliability of the system. The human factors study evaluated human-machine system performance measures including perceived accuracy, navigation time, subjective comfort, subjective workload, and route memory retention. The results showed that the wearable device was perceived to be more accurate, but other performance and workload results indicated that the wearable device was not significantly different from the handheld smartphone. We also found that both digital navigation aids were better than the paper map in terms of shorter navigation time and lower workload, but digital navigation aids resulted in worse route retention. These results could provide empirical evidence supporting future designs of indoor navigation systems. Implications and future research were also discussed.","2168-2305","","10.1109/THMS.2016.2620106","NSERC Discovery(grant numbers:RGPIN-2015-04134); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7742972","Augmented reality (AR);head-mounted display (HMD);indoor localization and navigation;markerless tracking;3-D environment scanning","Indoor navigation;Handheld computers;Human factors;Performance evaluation;Three-dimensional displays;Resists","","73","","59","IEEE","14 Nov 2016","Feb. 2017","","IEEE","IEEE Journals"
"Similarity Analysis-Based Indoor Localization Algorithm With Backscatter Information of Passive UHF RFID Tags","Y. Zhao; K. Liu; Y. Ma; Z. Gao; Y. Zang; J. Teng","School of Electronic Information Engineering, Tianjin University, Tianjin, China; School of Electronic Information Engineering, Tianjin University, Tianjin, China; School of Electronic Information Engineering, Tianjin University, Tianjin, China; School of Electronic Information Engineering, Tianjin University, Tianjin, China; Department of Biostatistics, Yale University, New Haven, CT, USA; School of Electronic Information Engineering, Tianjin University, Tianjin, China",IEEE Sensors Journal,"8 Dec 2016","2017","17","1","185","193","Passive radio frequency identification (RFID) is a low cost and low complexity localization technology. With introduction of reference tags, RFID technology can provide on-line reference information for pattern matching localization algorithms. One of the most popular algorithms is  $k$ -nearest neighbor algorithm. While how to decide the  $K$  value in estimation is still a problem. In addition, traditional received signal strength indicator (RSSI)-based algorithms suffer from multipath effects, it is difficult to further improve the localization accuracy. In this paper, we analyze the similarity of backscatter signals and present a novel range based indoor localization method, SAIL. According to the propagation distances of signals, reference tags that have similar distances to a reader antenna can be considered as a group. Inspired by the idea of grouping, clustering algorithm is utilized to get candidate tags for ranging. This method does not need to fix the number of reference tags in estimation. Besides RSSI, the RFID reader can also extract phase of signals coming from backscattered signals of responding tags. This guides us to combine RSSI and phase in similarity measure for clustering. In the simulation and experimental tests, SAIL is superior to other RFID schemes considering cost, location estimation error, and flexibility.","1558-1748","","10.1109/JSEN.2016.2624314","Tianjin Research Program of Application Foundation and Advanced Technology(grant numbers:15JCQNJC41900); National Natural Science Foundation of China(grant numbers:61401301); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7731189","RFID localization;clustering;phase;RSSI;SAIL","Pattern matching;Estimation;Receivers;Sensors;Antennas;Phase measurement;Algorithm design and analysis","","68","","22","IEEE","2 Nov 2016","1 Jan.1, 2017","","IEEE","IEEE Journals"
"A Joint Indoor WLAN Localization and Outlier Detection Scheme Using LASSO and Elastic-Net Optimization Techniques","A. Khalajmehrabadi; N. Gatsis; D. J. Pack; D. Akopian","Department of Electrical and Computer Engineering, University of Texas at San Antonio, San Antonio, TX; Department of Electrical and Computer Engineering, University of Texas at San Antonio, San Antonio, TX; Department of Electrical Engineering, University of Tennessee at Chattanooga, Chattanooga, TN; Department of Electrical and Computer Engineering, University of Texas at San Antonio, San Antonio, TX",IEEE Transactions on Mobile Computing,"30 Jun 2017","2017","16","8","2079","2092","In this paper, we introduce two indoor Wireless Local Area Network (WLAN) positioning methods using augmented sparse recovery algorithms. These schemes render a sparse user's position vector, and in parallel, minimize the distance between the online measurement and radio map. The overall localization scheme for both methods consists of three steps: 1) coarse localization, obtained from comparing the online measurements with clustered radio map. A novel graph-based method is proposed to cluster the offline fingerprints. In the online phase, a Region Of Interest (ROI) is selected within which we search for the user's location. 2) Access Point (AP) selection and 3) fine localization through the novel sparse recovery algorithms. Since the online measurements are subject to inordinate measurement readings, called outliers, the sparse recovery methods are modified in order to jointly estimate the outliers and user's position vector. The outlier detection procedure identifies the APs whose readings are either not available or erroneous. The proposed localization methods have been tested with Received Signal Strength (RSS) measurements in a typical office environment and the results show that they can localize the user with significantly high accuracy and resolution which is superior to the results from competing WLAN fingerprinting localization methods.","1558-0660","","10.1109/TMC.2016.2616465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7600441","Indoor positioning;WLAN fingerprinting;sparse recovery;outlier detection","Wireless LAN;Position measurement;Mobile computing;Sensors;Global Positioning System;Probabilistic logic;Clustering algorithms","","56","","85","IEEE","19 Oct 2016","1 Aug. 2017","","IEEE","IEEE Journals"
"Accurate and Reliable Human Localization Using Composite Particle/FIR Filtering","J. M. Pak; C. K. Ahn; Y. S. Shmaliy; P. Shi; M. T. Lim","Department of Electrical Engineering, Wonkwang University, Iksan, South Korea; School of Electrical Engineering, Korea University, Seoul, South Korea; Department of Electronics Engineering, Universidad de Guanajuato, Salamanca, Mexico; College of Engineering and Science, Victoria University, Melbourne, VIC, Australia; School of Electrical Engineering, Korea University, Seoul, South Korea",IEEE Transactions on Human-Machine Systems,"20 May 2017","2017","47","3","332","342","The particle filter (PF) is a popular filtering algorithm in various localization problems represented by nonlinear state-space models. Although the PF can provide accurate localization results, it often fails in localization because of the sample impoverishment phenomenon. In this paper, we propose a novel nonlinear filtering method that combines a PF with a robust filter, called a finite impulse response (FIR) filter, in order to accomplish accurate and reliable localization. The proposed filter is called the composite particle/FIR filter (CPFF). In the CPFF framework, the PF is the main filter used in normal situations. When PF failures occur, the FIR filter is used to recover the PF from failures. To detect PF failures, a new decision-making algorithm is proposed in this paper. The proposed CPFF is applied to indoor human localization using a wireless sensor network. The CPFF is accurate and reliable under conditions in which the pure PF typically exhibits degraded accuracy or failures in localization.","2168-2305","","10.1109/THMS.2016.2611826","Basic Science Research Program; National Research Foundation of Korea (NRF); Ministry of Science, ICT, and Future Planning(grant numbers:NRF-2014R1A1A1006101); Basic Science Research Program; NRF; Ministry of Education(grant numbers:NRF-2016R1D1A1B01016071); National Natural Science Foundation of China(grant numbers:61573112,U1509217); Australian Research Council(grant numbers:DP140102180,LP140100471); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7588034","Composite particle/finite impulse response (FIR) filter (CPFF);human localization;particle filter (PF)","Finite impulse response filters;Atmospheric measurements;Particle measurements;Robustness;Receivers;Noise measurement","","49","","41","IEEE","11 Oct 2016","June 2017","","IEEE","IEEE Journals"
"Cooperative Simultaneous Localization and Mapping by Exploiting Multipath Propagation","H. Naseri; V. Koivunen","Department of Signal Processing and Acoustics, Aalto University, Espoo, Finland; Department of Signal Processing/ELEC, Aalto University (formerly Helsinki UT), Espoo, Finland",IEEE Transactions on Signal Processing,"4 Nov 2016","2017","65","1","200","211","An affordable and reliable indoor positioning is a highly needed service. Moreover, maps of the indoor environment are vital to many applications. In this paper, a method for joint localization and mapping using multipath delay estimates is developed. Required high-resolution estimates of multipath delays may be obtained using radio frequency or acoustic measurements among a set of nodes in a network. In this paper, the problem is modeled in two-dimensional space with arbitrary node configuration and assuming a convex polygonal room shape. Joint localization and mapping is formulated as an optimization problem. It is subdivided and relaxed into two convex subproblems, which can be solved in an alternating manner. A method for data association and a low-complexity mapping algorithm stemming from Hough transform are proposed. Both the estimation performance and identifiability of the indoor localization problem are improved. Moreover, a basic map of the propagation environment is produced.","1941-0476","","10.1109/TSP.2016.2616324","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7587809","Positioning;SLAM;semidefinite programming;multipath exploitation;Euclidean distance matrices","Delays;Shape;Optimization;Geometry;Acoustic measurements;Estimation;Symmetric matrices","","53","","53","IEEE","11 Oct 2016","1 Jan.1, 2017","","IEEE","IEEE Journals"
"Indoor Localization and Automatic Fingerprint Update with Altered AP Signals","S. He; W. Lin; S. . -H. G. Chan","Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Kowloon, Hong Kong, China; Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Kowloon, Hong Kong, China; Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Kowloon, Hong Kong, China",IEEE Transactions on Mobile Computing,"5 Jun 2017","2017","16","7","1897","1910","Wi-Fi fingerprinting has been extensively studied for indoor localization due to its deployability under pervasive indoor WLAN. As the signals from access points (APs) may change due to, for example, AP movement or power adjustment, the traditional approach is to conduct site survey regularly in order to maintain localization accuracy, which is costly and time-consuming. Here, we study how to accurately locate a target and automatically update fingerprints in the presence of altered AP signals (or simply, “altered APs”). We propose Localization with Altered APs and Fingerprint Updating (LAAFU) system, employing implicit crowdsourced signals for fingerprint update and survey reduction. Using novel subset sampling, LAAFU identifies any altered APs and filter them out before a location decision is made, hence maintaining localization accuracy under altered AP signals. With client locations anywhere in the region, fingerprint signals can be adaptively and transparently updated using non-parametric Gaussian process regression. We have conducted extensive experiments in our campus hall, an international airport, and a premium shopping mall. Compared with traditional weighted nearest neighbors and probabilistic algorithms, results show that LAAFU is robust against altered APs, achieving 20 percent localization error reduction with the fingerprints adaptive to environmental signal changes.","1558-0660","","10.1109/TMC.2016.2608946","Hong Kong Research Grant Council (RGC)(grant numbers:610713); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7565565","Indoor localization;fingerprinting;clustering;altered access point;database update;Gaussian process","Databases;Fingerprint recognition;Gaussian processes;IEEE 802.11 Standard;Sensors;Probabilistic logic;Clustering algorithms","","108","","36","IEEE","13 Sep 2016","1 July 2017","","IEEE","IEEE Journals"
"Distributed Hybrid Particle/FIR Filtering for Mitigating NLOS Effects in TOA-Based Localization Using Wireless Sensor Networks","J. M. Pak; C. K. Ahn; P. Shi; Y. S. Shmaliy; M. T. Lim","Department of Electrical Engineering, Wonkwang University, Iksan, South Korea; School of Electrical Engineering, Korea University, Seoul, South Korea; College of Engineering and Science, Victoria University, Melbourne, VIC, Australia; Department of Electronics Engineering, Universidad de Guanajuato, Salamanca, Mexico; School of Electrical Engineering, Korea University, Seoul, South Korea",IEEE Transactions on Industrial Electronics,"10 May 2017","2017","64","6","5182","5191","For indoor localization based on wireless sensor networks, the transmission of wireless signals can be disrupted by obstacles and walls. This situation, called non-line-of-sight (NLOS), degrades localization accuracy and may lead to localization failures. This paper proposes a new NLOS identification algorithm based on distributed filtering to mitigate NLOS effects, including localization failures. Rather than processing all measurements via a single filter, the proposed algorithm distributes the measurements among several local filters. Using distributed filtering and data association techniques, abnormal measurements due to NLOS are identified, and negative effects can be prevented. To address cases of localization failures due to NLOS, the hybrid particle finite impulse response filter (HPFF) was adopted. The resulting distributed HPFF can self-recover by detecting failures and resetting the algorithm. Extensive simulations of indoor localization using time of arrival measurements were performed for various NLOS situations to demonstrate the effectiveness of the proposed algorithm.","1557-9948","","10.1109/TIE.2016.2608897","Brain Korea 21 Plus Project; Basic Science Research Program; National Research Foundation of Korea (NRF) funded by the Ministry of Science; Future Planning(grant numbers:NRF-2014R1A1A1006101); Ministry of Education(grant numbers:NRF-2016R1D1A1B01016071); National Nature Science Foundation of China(grant numbers:61573112,U1509217); Australian Research Council(grant numbers:DP140102180,LP140100471); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7565735","Distributed filtering;distributed hybrid particle/finite impulse response (FIR) filter;indoor localization;non-line-of-sight (NLOS);wireless sensor network (WSN)","Receivers;Wireless sensor networks;Finite impulse response filters;Position measurement;Nonlinear optics;Atmospheric measurements;Particle measurements","","151","","43","IEEE","13 Sep 2016","June 2017","","IEEE","IEEE Journals"
