"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Wi-attack: Cross-technology Impersonation Attack against iBeacon Services","X. Na; X. Guo; Y. He; R. Xi","School of Software & BNRist, Tsinghua University, China; School of Software & BNRist, Tsinghua University, China; School of Software & BNRist, Tsinghua University, China; School of Software & BNRist, Tsinghua University, China","2021 18th Annual IEEE International Conference on Sensing, Communication, and Networking (SECON)","26 Jul 2021","2021","","","1","9","iBeacon protocol is widely deployed to provide location-based services. By receiving its BLE advertisements, nearby devices can estimate the proximity to the iBeacon or calculate indoor positions. However, the open nature of these advertisements brings vulnerability to impersonation attacks. Such attacks could lead to spam, unreliable positioning, and even security breaches. In this paper, we propose Wi-attack, revealing the feasibility of using WiFi devices to conduct impersonation attacks on iBeacon services. Different from impersonation attacks using BLE compatible hardware, Wi-attack is not restricted by broadcasting intervals and is able to impersonate multiple iBeacons at the same time. Effective attacks can be launched on iBeacon services without modifications to WiFi hardware or firmware. To enable direct communication from WiFi to BLE, we use the digital emulation technique of cross technology communication. To enhance the packet reception along with its stability, we add redundant packets to eliminate cyclic prefix error entirely. The emulation provides an iBeacon packet reception rate up to 66.2%. We conduct attacks on three iBeacon services scenarios, point deployment, multilateration, and fingerprint-based localization. The evaluation results show that Wi-attack can bring an average distance error of more than 20 meters on fingerprint-based localization using only 3 APs.","2155-5494","978-1-6654-4108-7","10.1109/SECON52354.2021.9491605","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9491605","","Location awareness;Meters;Protocols;Emulation;Fingerprint recognition;Hardware;Sensors","","15","","32","IEEE","26 Jul 2021","6-9 July 2021","6-9 July 2021","IEEE","IEEE Conferences"
"Implementation and Accuracy Evaluation of Fixed Camera-Based Object Positioning System Employing CNN-Detector","T. Partanen; P. Müller; J. Collin; J. Björklund","Tampere University, Finland; Tampere University, Finland; Tampere University, Finland; Tampere University, Finland",2021 9th European Workshop on Visual Information Processing (EUVIP),"20 Jul 2021","2021","","","1","6","Today, different positioning applications such as location-based services and autonomous navigation are requiring more and more precision. Especially fully autonomous navigation requires accurate positioning solution, not only for the vehicle but also for the surrounding objects. Thus, many new positioning techniques, algorithms and fusion schemes have been developed. One essential technique is visual positioning. Thanks to intensive research in neural networks and deep learning, Convolutional Neural Network-based (CNN) object detectors have evolved greatly in recent years. This paper proposes a widely deployable scheme of fixed camera-based (e.g. surveillance camera) object positioning utilizing the CNN-detector. The accuracy of the implemented positioning solution is evaluated with precise Real-Time Kinematic (RTK) satellite positioning receiver. The implemented system can be used in indoors and outdoors, and it can estimate simultaneously positions from multiple camera views for multiple objects in real-time. When positioning a person, the measured mean positioning error was 10.7-15.6 cm with a simple bias correction and a standard deviation was 6.7-8.7 cm. Thus, the accuracy is excellent and would be sufficient to wide variety of applications.","2471-8963","978-1-6654-3230-6","10.1109/EUVIP50544.2021.9483987","Business Finland; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9483987","Camera-based positioning;visual localization;convolutional neural networks (CNN);object detection;RTK GNSS","Visualization;Global navigation satellite system;Satellites;Surveillance;Neural networks;Receivers;Cameras","","7","","50","IEEE","20 Jul 2021","23-25 June 2021","23-25 June 2021","IEEE","IEEE Conferences"
"TDOA Based Indoor Localization of Wearable Smart Devices","B. Gültekin; ö. T. Moral; V. Kılıç","Department of Electrical and Electronics Engineering, Izmir Katip Celebi University, Izmir, Turkey; Department of Electrical and Electronics Engineering, Izmir Katip Celebi University, Izmir, Turkey; Department of Electrical and Electronics Engineering, Izmir Katip Celebi University, Izmir, Turkey",2021 29th Signal Processing and Communications Applications Conference (SIU),"19 Jul 2021","2021","","","1","4","The need for real-time and high-precision localization in indoor or outdoor areas has increased considerably recently. Real-time location systems offer solutions for this need with different technologies. One of the solutions is to determine the location using the time difference of arrival of the signal between anchor and tag. In this study, a new algorithm is proposed for indoor localization of wearable smart devices. The algorithm, which is based on the time difference of arrival of the signal from the tag to the anchor, allows the localization with submeter accuracy. Thus, it will be possible to track the location of patients, personnel or objects in military, health and commercial areas using real-time, accurate and precise location information via wearable smart devices.","2165-0608","978-1-6654-3649-6","10.1109/SIU53274.2021.9477968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9477968","real time location systems;time difference of arrival;anchor;tag","Time difference of arrival;Real-time systems;Location awareness;Smart devices;Ultra wideband technology;Wireless fidelity;Synchronization","","1","","","IEEE","19 Jul 2021","9-11 June 2021","9-11 June 2021","IEEE","IEEE Conferences"
"The Analysis of Feature Selection with Machine Learning for Indoor Positioning","H. M. Aydin; M. A. Ali; E. G. Soyak","Electrical and Electronics Engineering, Bahcesehir University; Computer Engineering, Bahcesehir University, Istanbul, Turkey; Computer Engineering, Bahcesehir University, Istanbul, Turkey",2021 29th Signal Processing and Communications Applications Conference (SIU),"19 Jul 2021","2021","","","1","4","Indoor positioning is useful in various venues including warehouses, convention centers, malls, airports, nursing homes. In these scenarios, reducing the complexity of location estimation both improves responsiveness and helps to elongate battery life of the mobile device. In this work, we carry out a detailed analysis of the impact of Principal Component Analysis (PCA) on the computational complexity and accuracy with different machine learning algorithms on a large data set containing 520 APs. We compare the algorithms' training and testing times, as well as their accuracies in the presence and absence of PCA. Our results show that (i) PCA significantly reduces both the training and testing times for classification and regression using k-nearest neighbor (kNN) and support vector machine (SVM) algorithms while preserving if not improving accuracy; (ii) PCA slightly improves the training/testing times for regression using multi-layer perceptron (MLP); (iii) random forest (RF) does not perform well with PCA.","2165-0608","978-1-6654-3649-6","10.1109/SIU53274.2021.9478012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9478012","Wi-Fi;Indoor;Positioning;Fingerprinting;Feature Selection;Principal Component Analysis;Machine Learning","Support vector machines;Radio frequency;Training;Machine learning algorithms;Estimation;Fingerprint recognition;Classification algorithms","","6","","16","IEEE","19 Jul 2021","9-11 June 2021","9-11 June 2021","IEEE","IEEE Conferences"
"Research on the Optimization Strategy, Model and Method of Station Deployment for Accurate Positioning in Communication Blind Zone","L. Yulong; S. Haiyan; X. Yalong; Y. Xinglei; Y. Lingling","Beijing Jingwei Information Technology Company; Institute of Electronic Computing Technology, China Academy of Railway Sciences Corporation Limited, Beijing, China; Institute of Electronic Computing Technology, China Academy of Railway Sciences Corporation Limited, Beijing, China; Beijing Jingwei Information Technology Company; Beijing Jingwei Information Technology Company","2021 IEEE 4th Advanced Information Management, Communicates, Electronic and Automation Control Conference (IMCEC)","19 Jul 2021","2021","4","","2170","2174","According to the characteristics of communication blind area along the railway line and the surroundings, based on the requirements for real-time and rapid safety management and emergency rescue of trains and front-line building, construction, joint-testing and operation personnel in case of high-risk operation and far transmission, a UWB(ultra-wide band) wireless sensor network positioning technology is proposed to meet the needs of people and vehicle positioning by comparing and analyzing several positioning technologies suitable for the closed area in tunnels (indoor) in this paper. In addition, the grid-based station deployment strategy and the optimized deployment model based on grid points are studied, and the genetic algorithm is applied to station deployment optimization. The simulation and experiment results show that this strategy has the advantages of wide coverage, high coverage rate, high positioning accuracy, high reliability and so on, and has been applied effectively in the optimization of personnel positioning station deployment in a tunnel of Jinan-Laiwu high Speed Railway.","2693-2776","978-1-7281-8535-4","10.1109/IMCEC51613.2021.9482358","China Academy of Railway Sciences; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9482358","closed area (indoor) positioning technology;UWB (Ultra-Wide Band) wireless sensor network;personnel positioning;optimization of station deployment model and algorithm","Wireless communication;Wireless sensor networks;Railway communication;Safety management;Reliability theory;Maintenance engineering;Real-time systems","","","","14","IEEE","19 Jul 2021","18-20 June 2021","18-20 June 2021","IEEE","IEEE Conferences"
"Admittance Force-Based UAV-Wall Stabilization and Press Exertion for Documentation and Inspection of Historical Buildings","D. Smrcka; T. Baca; T. Nascimento; M. Saska",NA; NA; NA; NA,2021 International Conference on Unmanned Aircraft Systems (ICUAS),"19 Jul 2021","2021","","","552","559","An approach that enables autonomous Unmanned Aerial Vehicles (UAV) with onboard sensor-based force control to interact with the indoor walls of historical buildings is proposed in this paper. The motivation for enabling UAVs to be pressed against walls is twofold: 1) it enables providing strong-side lighting on places where a light source needs to be remotely pressed against the wall for documentation by another drone with a camera and 2) it is a technique for enabling remote placement of infrastructure in difficult-to-access indoor locations, e.g., smart sensors for continuous monitoring of temperature and humidity. We propose therefore an admittance force-based control system that enables a UAV to interact with a wall in a stabilized manner at a pre-defined location. The UAV is coupled with a mechanism that can measure the interacting force, allowing the proposed controller to be in constant contact with the wall based on a measured force, and to regulate the force to the amount required by a given application. The proposed approach has been verified through numerous simulations in Gazebo and experiments with real robots in GNSS-denied environments relying solely on onboard sensors.","2575-7296","978-1-6654-1535-4","10.1109/ICUAS51884.2021.9476873","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9476873","Unmanned Aerial Vehicles;Wall Interaction;Feedback Control;Admittance Control","Temperature measurement;Temperature sensors;Force measurement;Force;Buildings;Documentation;Robot sensing systems","","11","","24","IEEE","19 Jul 2021","15-18 June 2021","15-18 June 2021","IEEE","IEEE Conferences"
"FIND: an SDR-based Tool for Fine Indoor Localization","E. Khorov; A. Kureev; V. Molodtsov","Institute for Information Transmission Problems, Russian Academy of Sciences, Moscow, Russia; Institute for Information Transmission Problems, Russian Academy of Sciences, Moscow, Russia; Institute for Information Transmission Problems, Russian Academy of Sciences, Moscow, Russia",IEEE INFOCOM 2021 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS),"19 Jul 2021","2021","","","1","2","An indoor localization approach uses Wi-Fi Access Points (APs) to estimate the Direction of Arrival (DoA) of the Wi-Fi signals. This paper demonstrates FIND, a tool for Fine INDoor localization based on a software-defined radio, which receives Wi-Fi frames in the 80 MHz band with four antennas. To the best of our knowledge, it is the first-ever prototype that extracts from such frames data in both frequency and time domains to calculate the DoA of Wi-Fi signals in real-time. Apart from other prototypes, we retrieve from frames comprehensive information that could be used to DoA estimation: all preamble fields in the time domain, Channels State Information, and signal-to-noise ratio. Using our device, we collect a dataset for comparing different algorithms estimating the angle of arrival in the same scenario. Furthermore, we propose a novel calibration method, eliminating the constant phase shift between receiving paths caused by hardware imperfections. All calibration data, as well as a gathered dataset with various DoA in an anechoic chamber and in a classroom, are provided to facilitate further research in the area of indoor localization, intelligence surfaces, and multi-user transmissions in dense deployments1.","","978-1-6654-0443-3","10.1109/INFOCOMWKSHPS51825.2021.9484482","Russian Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9484482","","Location awareness;Time-frequency analysis;Direction-of-arrival estimation;Conferences;Prototypes;Tools;Calibration","","3","","6","IEEE","19 Jul 2021","10-13 May 2021","10-13 May 2021","IEEE","IEEE Conferences"
"RSSI-Based Location Classification Using a Particle Filter to Fuse Sensor Estimates","T. Blazek; J. Karoliny; F. Ademaj; H. -P. Bernhard","Silicon Austria Labs Gmbh, Research Unit Wireless Communications, Linz, Austria; Silicon Austria Labs Gmbh, Research Unit Wireless Communications, Linz, Austria; Silicon Austria Labs Gmbh, Research Unit Wireless Communications, Linz, Austria; Silicon Austria Labs Gmbh, Research Unit Wireless Communications, Linz, Austria",2021 17th IEEE International Conference on Factory Communication Systems (WFCS),"16 Jul 2021","2021","","","27","32","For Cyper-Physical Production Systems (CPPS), localization is becoming increasingly important as wireless and mobile devices are considered an integral part. While localizing targets in a wireless communication system based on the Received Signal Strength Indicators (RSSIs) is a usual solution, it is limited by sensor quality. We consider the scenario of a car moving in and out of a chamber and propose to use a particle filter for sensor fusion, allowing us to incorporate non-idealities in our model and achieve a high-quality position estimate. Then, we use Machine Learning (ML) to classify the vehicle position. Our results show that the location output of the particle filter is a better input to the classifiers than the raw RSSI data, and we achieve improved accuracy while simultaneously reducing the number of features that the ML has to consider. We also compare the performance of multiple ML algorithms and show that SVMs provide the overall best performance for the given task.","","978-1-6654-2478-3","10.1109/WFCS46889.2021.9483598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9483598","Indoor localization;Particle filter;SVM;Random Forest;KNN;Bluetooth;Sensor Fusion","Wireless communication;Support vector machines;Wireless sensor networks;Production systems;Machine learning;Sensor fusion;Particle filters","","","","18","IEEE","16 Jul 2021","9-11 June 2021","9-11 June 2021","IEEE","IEEE Conferences"
"An Analytical Model of Bluetooth Performance Considering Physical and MAC Layers’ Effects","S. Ali; J. Garbiso; J. Zhang; H. Labiod; O. Shagdar; M. Hadded","Institut VEDECOM, Versailles, France; Institut VEDECOM, Versailles, France; Telecom-Paris, Institut Polytechnique de Paris (IP-Paris), Palaiseau, France; Telecom-Paris, Institut Polytechnique de Paris (IP-Paris), Palaiseau, France; Institut VEDECOM, Versailles, France; Institut VEDECOM, Versailles, France",2021 IEEE 22nd International Conference on High Performance Switching and Routing (HPSR),"15 Jul 2021","2021","","","1","8","This paper presents an analytical model for the average Packet Error Rate (PER) of Bluetooth in Basic Rate (BR) mode. The effects of the physical layer and the MAC layer are taken into account. A Nakagami-m block fading is considered to take into account the effects of wireless channel fading. A Gaussian Frequency Shift Keying (GFSK) modulation scheme is used. Also, Forward Error Control (FEC) coding effects are taken into account. The interference between the different piconets is captured by a simple Medium Access Control (MAC) layer collision model. An approximation of instantaneous PER is obtained as a first result. Then, a closed-form expression is derived for the PER at the physical layer of Bluetooth. Finally, the overall average PER at the physical and MAC layer of Bluetooth is computed. Extensive simulations are performed to show the accuracy of the obtained results.","2325-5609","978-1-6654-4005-9","10.1109/HPSR52026.2021.9481845","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9481845","","Fading channels;Wireless communication;Analytical models;Bluetooth;Closed-form solutions;Computational modeling;Modulation","","1","","16","IEEE","15 Jul 2021","7-10 June 2021","7-10 June 2021","IEEE","IEEE Conferences"
"Dynamically Adjusted Genetic and Fireworks Algorithm for Deployment Optimization of Indoor Positioning Signal Sources","Z. Dong; S. He; H. Zhao; S. Wen; J. Zhao","Wuhan Fenghuo Information Integration Technology Co., Ltd, Hubei, China; Wuhan Fenghuo Information Integration Technology Co., Ltd, Hubei, China; Wuhan Fenghuo Information Integration Technology Co., Ltd, Hubei, China; School of Computer Science Wuhan University, Hubei, China; School of Computer Science Wuhan University, Hubei, China",2021 5th International Conference on Robotics and Automation Sciences (ICRAS),"13 Jul 2021","2021","","","235","240","The performance of indoor positioning systems is affected by spatial deployment of signal sources, thus we presented a combined method of adjusted Genetic algorithm (AGA) and Fireworks algorithm (FWA) to provide the optimal deployment solution. The threshold value of fitness function is dynamically adjusted in GA, which reduces the probability of falling into local optimum and decreases the number of trivial solutions. With fireworks of fine chromosomes, the number of explosion sparks and radius of all explosion sparks are set as explosion factors. Through explosion and random generation, supplemented individuals are produced to increase population diversity and guarantee individual quality. Population evolves to the next generation by crossover and mutation, and the optimal result from evolutions is one solution of deployment with a number of signal sources and their locations. Based on a set of experiments, the AGA&FWA algorithm has been proved with good performance of convergence ability and computing expense. AGA&FWA has the best searching ability compared with the existing optimization methods, considering only the positioning error, or together with the cost of iBeacons. Our proposed AGA&FWA approach thus can provide the optimal signal sources' deployment for indoor positioning.","","978-1-6654-1226-1","10.1109/ICRAS52289.2021.9476412","National Key Research and Development Program of China(grant numbers:2016YFB0502201); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9476412","Genetic algorithm;Fireworks algorithm;Indoor positioning;iBeacons","Fireworks algorithm;Sociology;Genetics;Explosions;Sparks;Statistics;Next generation networking","","","","20","IEEE","13 Jul 2021","11-13 June 2021","11-13 June 2021","IEEE","IEEE Conferences"
"LiCamPos : An Indoor Positioning System using Light to Camera Communication","S. Salvi; G. V; K. Praveen; K. C; V. J. Nayaka","Department of Information Technology, NIT, Karnataka, Surathkal, Karnataka, India; Department of Information Technology, NIT, Karnataka, Surathkal, Karnataka, India; Department of Information Technology, NIT, Karnataka, Surathkal, Karnataka, India; Department of Information Technology, National Institute of Technology, Karnataka, Surathkal, Karnataka, India; Department of Information Technology, National Institute of Technology, Karnataka, Surathkal, Karnataka, India",2021 2nd International Conference on Secure Cyber Computing and Communications (ICSCCC),"13 Jul 2021","2021","","","261","266","Due to the limitations of the Global Positioning System to track or locate ultra-small resolutions, Indoor Positioning System(IPS) came into existence. IPS is used to provide useful indoor location-based information. Mostly Radio Frequency (RF) based system is used to achieve IPS. However, alternatives to RF are getting popular due to the debatable health risks of RF. In this paper, a light-based camera communication technique for IPS is proposed and evaluated. The proposed method uses a light aperture to encode location beacon information and is decoded using image processing techniques on the user's mobile phone. An On-Off Keying (OOK) modulation technique is employed to encode and broadcast beacon information, and software-based custom modified mobile camera parameters are used for position estimation. A phenomenon called the ""Rolling Shutter"" effect is used to extract useful information from the beacon. During experimentation, it was observed that the number of observable rolling shutter stripes is inversely proportional to the distance between the beacon and the receiver, and it is directly proportional to the frequency of OOK. It was also observed that the stripe's width is independent of the distance between beacon and receiver. Finally, an android application is built to show location-relevant messages/ads based on the identified beacon.","","978-1-6654-4415-6","10.1109/ICSCCC51823.2021.9478134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9478134","Visible Light Communication;Li-Fi;Indoor Positioning System;Optical Camera Communication;Mobile Phone;Android Application;Rolling Shutter;OOK Modulation","Radio frequency;Frequency modulation;Receivers;Apertures;Cameras;Light fidelity;Light emitting diodes","","3","","17","IEEE","13 Jul 2021","21-23 May 2021","21-23 May 2021","IEEE","IEEE Conferences"
"BLE-based approach for detecting daily routine changes","A. J. Martín; I. M. Gordo; D. G. Gómez; S. G. de Villa; S. L. Plaza; J. J. G. Domínguez","Department of Electronics, University of Alcalá, Alcalá de Henares, Spain; Department of Electronics, University of Alcalá, Alcalá de Henares, Spain; Signal Theory and Communications Dep., King Juan Carlos University, Móstoles, Madrid, Spain; Department of Electronics, University of Alcalá, Alcalá de Henares, Spain; Department of Electronics, University of Alcalá, Alcalá de Henares, Spain; Department of Electronics, University of Alcalá, Alcalá de Henares, Spain",2021 IEEE International Symposium on Medical Measurements and Applications (MeMeA),"12 Jul 2021","2021","","","1","6","This work proposes a system to detect changes in daily routines in a controlled environment, such as a sensorized-home. Variations in routines can be indicative of physical or cognitive decline in elderly adults, which makes it very attractive to support independent living and healthy ageing. Our proposal is based on an indoor symbolic location system based on low-cost and easy-to-install Bluetooth Low Energy (BLE) transmitter beacons, together with a mobile receiver. The user's symbolic location is estimated from the Received Signal Strength Indicator (RSSI) and K-Nearest Neighbour (KNN) model, which is merged with the acceleration provided by the receiving mobile device. The location is used to estimate the time spent in each monitored room, to infer a time-based routine. The symbolic localization has an accuracy higher than 96%. The subsequent daily monitoring allows for the detection of variations with respect to a defined routine that can serve as an alarm for the user, family members or caregivers.","","978-1-6654-1914-7","10.1109/MeMeA52024.2021.9478752","European Social Fund; Ministry of Economy; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9478752","Human Activity Recognition (HAR);Patient positioning;indoor localization systems;BLE","Location awareness;Bluetooth;Transmitters;Senior citizens;Receivers;Position measurement;Mobile handsets","","4","","21","IEEE","12 Jul 2021","23-25 June 2021","23-25 June 2021","IEEE","IEEE Conferences"
"Evaluation of Low Cost Indoor Positioning for Next Generation IoT Industrial Applications","M. S. El-Gendy; M. M. Fayez; O. A. Abdel-Wahab; N. H. Sayed; Y. H. Samir; S. El-Hennawey","Microstrip Circuits, Electronics Research Institute, Cairo, Egypt; ECE Department, MIU University, Cairo, Egypt; ECE Department, MIU University, Cairo, Egypt; ECE Department, MIU University, Cairo, Egypt; ECE Department, MIU University, Cairo, Egypt; ECE Department, MIU University, Cairo, Egypt",2021 IEEE International Conference on Communications Workshops (ICC Workshops),"9 Jul 2021","2021","","","1","6","This paper deals with testing and verification as a proof of concept based on a recently published idea about indoor positioning. The indoor positioning is vital to device-to-device IoT industrial applications. The merits of this idea includes its utmost versatility and fair accuracy. It is based on dividing the indoor hall to cells of squares of intersecting rows and columns and using two quadratic antenna arrays to produce narrow orthogonal footprints. Upon using these antenna arrays in an access point (AP), where each footprint is assigned a distinct Service Set Identifier (SSID) of the Wi-Fi technology, any device with Wi-Fi receiver can determine its position instantly. With the significant widespread of smartphones worldwide, this indoor positioning scheme becomes very versatile and simple. This paper provides the test and verification platform for the method with design, implementation and testing results. The design is based on computer simulation sweep processes. The antenna arrays are fabricated with its required feeding networks. While this idea may increase the complexity of a router or an access point, it will significantly reduce the complexity of clients, which are in this case devices. This is particularly required in IoT device-to-device applications in industry.","2694-2941","978-1-7281-9441-7","10.1109/ICCWorkshops50388.2021.9473779","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9473779","IoT;Indoor Positioning;Wi-Fi Technology;Wireless Communication;Antenna Array Design","Phased arrays;Conferences;Computer simulation;Standardization;Complexity theory;Synchronization;Wireless fidelity","","6","","10","IEEE","9 Jul 2021","14-23 June 2021","14-23 June 2021","IEEE","IEEE Conferences"
"Design of a Low-Cost, Lightweight Smart Wheelchair","E. Sola-Thomas; M. A. Baser Sarker; M. V. Caracciolo; O. Casciotti; C. D. Lloyd; M. H. Imtiaz","Electrical and Computer Engineering, Clarkson University, Potsdam, NY; Electrical and Computer Engineering, Clarkson University, Potsdam, NY; Electrical and Computer Engineering, Clarkson University, Potsdam, NY; Electrical and Computer Engineering, Clarkson University, Potsdam, NY; Electrical and Computer Engineering, Clarkson University, Potsdam, NY; Electrical and Computer Engineering, Clarkson University, Potsdam, NY",2021 IEEE Microelectronics Design & Test Symposium (MDTS),"8 Jul 2021","2021","","","1","7","This paper presents a smart wheelchair, a customized version of a commercially available manual one. The motivation of this research was to support individuals with limited mobility in navigating their world. The proposed automated wheelchair consists of a stereo depth camera, LIDAR, DC gear motor, motor controller, joystick, emergency switch, processors, etc. The users have the option of controlling where their wheelchair goes by navigating themselves through the joystick or automatically through the developed hands-free application. This app relays back to the Jetson processor situated underneath the chair, which has the capability to move through any indoor location to reach the user's chosen destination. Although the initial research goal was to enable the wheelchair to navigate a patient through an indoor hospital facility, this low-cost, lightweight wheelchair is envisioned to be employed in all indoor locations and accessible by a broader range of users than just the wealthy few. The project's design files have been made available so that this open-source wheelchair can be reproduced publicly.","2573-7600","978-1-6654-2480-6","10.1109/MDTS52103.2021.9476093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9476093","AI;camera;LIDAR;motor;navigation;wheelchair","Program processors;Laser radar;Navigation;Wheelchairs;Switches;Manuals;DC motors","","7","","23","IEEE","8 Jul 2021","18-21 May 2021","18-21 May 2021","IEEE","IEEE Conferences"
"A Context, Location and Preference-Aware System for Safe Pedestrian Mobility","C. Costa; B. T. Nixon; S. Bhattacharjee; B. Graybill; D. Zeinalipour-Yazti; W. Schneider; P. K. Chrysanthis","Dept. of Computer Science, University of Pittsburgh; Dept. of Computer Science, University of Pittsburgh; Dept. of Computer Science, University of Pittsburgh; Dept. of Computer Science, University of Pittsburgh; Dept. of Computer Science, University of Cyprus; Learning Research & Development Center, University of Pittsburgh; Dept. of Computer Science, University of Pittsburgh",2021 22nd IEEE International Conference on Mobile Data Management (MDM),"7 Jul 2021","2021","","","217","224","The COVID-19 pandemic poses new challenges in providing safe pedestrian navigation information that helps to reduce the risk of severe illness due to the highly contagious nature of the virus. In this paper, we present an innovative system, dubbed HealthDist, which utilizes the context (e.g., weather conditions), location (e.g., crowded areas) and user’s preferences to support safe mobility. It consists of four modules that allow efficient contact tracing, social distancing, and isolation. HealthDist’s modular design reduces the time and resources needed to provide accurate localization for measuring density in common spaces and measuring potential infection exposure, and recommend outdoor and indoor paths satisfying the user’s preferences. HealthDist’s initial deployment within a university campus demonstrated its capability to provide real time navigation information that reduces the COVID-19 exposure risk while at the same time satisfying the constraints defined by the user.","2375-0324","978-1-6654-2845-3","10.1109/MDM52706.2021.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9474871","indoor;outdoor;navigation;path recommendation;graph processing;disability;congestion forecasting","COVID-19;Location awareness;Navigation;Density measurement;Pandemics;Time measurement;Social factors","","3","","17","IEEE","7 Jul 2021","15-18 June 2021","15-18 June 2021","IEEE","IEEE Conferences"
"Improving Multi-floor WiFi-based Indoor positioning systems by Fingerprint grouping","K. S. Hosseini; M. H. Azaddel; M. A. Nourian; A. A. Azirani","Iran University of Science and Technology, Tehran, Iran; Iran University of Science and Technology, Tehran, Iran; Iran University of Science and Technology, Tehran, Iran; Iran University of Science and Technology, Tehran, Iran",2021 5th International Conference on Internet of Things and Applications (IoT),"7 Jul 2021","2021","","","1","6","Indoor localization has an important role in different applications of Internet of Things (IoT). Wi-Fi fingerprinting indoor positioning systems (IPSs) have drawn a lot of attention due to their low Cap-Ex, but these systems suffer severe signal fluctuations which lead to accuracy reduction. In this paper Fingerprint (FP) grouping method is presented to improve Wi-Fi fingerprinting IPSs in multi-floor buildings. The proposed method consists of three sub-schemes. In each sub-scheme, FPs are grouped based on a different parameter, then in the online phase, the positioning algorithm is confined to specific FP groups determined by the method. Using this method, FPs which could reduce accuracy are filtered, and positioning is done on a subset of FP-database. In the first sub-scheme, FPs are grouped based on the received signal strength of Access Points (APs). In the second sub-scheme, FP grouping is performed based on the last estimated location of the user. Using the map-constrained graph, which is matched to the environment map, is the third sub-scheme. Not only these methods have improved the accuracy but also decreased the execution time spent in the positioning algorithm. The results of the practical tests indicate accuracy improvement of 6%, 47%, and 67% for each of the sub-schemes respectively and execution time reduction of 1.5 to 10 times.","","978-1-6654-4448-4","10.1109/IoT52625.2021.9469602","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9469602","Multi-floor Indoor positioning;Wi-Fi Fingerprinting;Indoor maps","Location awareness;Matched filters;Fluctuations;Buildings;Fingerprint recognition;Filtering algorithms;Internet of Things","","13","","36","IEEE","7 Jul 2021","19-20 May 2021","19-20 May 2021","IEEE","IEEE Conferences"
"OSLo: Optical Sensor Localization through Mesh Networked Cameras","H. Janjua; F. Yang; M. Ammar; D. Newton; S. Ro; S. Michiels; D. Hughes","imec-DistriNet, KU Leuven, Belgium; imec-DistriNet, KU Leuven, Belgium; Ford Motor Company, Germany; Huawei Technologies, Germany; Huawei Technologies, Germany; imec-DistriNet, KU Leuven, Belgium; imec-DistriNet, KU Leuven, Belgium","2021 IEEE 22nd International Symposium on a World of Wireless, Mobile and Multimedia Networks (WoWMoM)","5 Jul 2021","2021","","","139","148","Accurate indoor positioning remains an open research question. Existing solutions are either expensive, short-range, or inaccurate. A new approach is therefore required to cost-effectively and accurately support localization in large indoor environments. We tackle this problem by introducing a practical optical localization scheme, called OSLo, that cost-effectively scales to support large buildings. OSLo uses a meshed network of low-cost cameras as localization anchors and smart LEDs as tags, which transmit their IDs and context sensor data over the meshed cameras using optical communication. OSLo is capable of localizing dense deployments of tags with an accuracy of under 1 meter at a distance of 35 meters from the localization anchor. Furthermore, smart LED tags can be manufactured for less than $1. We systematically evaluate the performance of OSLo in the context of a real-world car localization use-case at Ford Motor Company in Germany and demonstrate promising results in terms of detection distance, and localization accuracy.","","978-1-6654-2263-5","10.1109/WoWMoM51794.2021.00027","KU Leuven; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9469499","localization;indoor localization;visible light communication;mesh network","Location awareness;Meters;Wireless communication;Wireless sensor networks;Optical fiber networks;Cameras;Light emitting diodes","","1","","46","IEEE","5 Jul 2021","7-11 June 2021","7-11 June 2021","IEEE","IEEE Conferences"
