"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Indoor Real-Time 3-D Visible Light Positioning System Using Fingerprinting and Extreme Learning Machine","Y. Chen; W. Guan; J. Li; H. Song","School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; Department of Information Engineering, The Chinese University of Hong Kong, Hong Kong; School of Automation Science and Engineering, South China University of Technology, Guangzhou, China; School of Automation Science and Engineering, South China University of Technology, Guangzhou, China",IEEE Access,"23 Jan 2020","2020","8","","13875","13886","Photodiode-based (PD-based) visible light positioning (VLP) has become a research focus of indoor positioning technology, while the existing VLP models rarely consider the anti-interference and positioning time of that. In this paper, indoor real-time three-dimensional visible light positioning system using fingerprinting and extreme learning machine (ELM) is proposed to make the system achieve not only high positioning accuracy and elevated anti-interference but also well-behaved real-time ability. In contrast to the positioning system based on K-Nearest Neighbor or Support Vector Machine, the proposed system achieves the highest positioning accuracy and the state-of-the-art positioning speed. Furthermore, the visible light positioning kernel is proposed as a method to reduce the size of the fingerprint database and thus reduce the training time exponentially. Both the simulation and the experiment results show that the proposed system achieves real-time 3-D positioning with high anti-interference. Therefore, this scheme can be considered as one of the effective methods for indoor 3-D positioning.","2169-3536","","10.1109/ACCESS.2019.2961939","National Undergraduate Innovative and Entrepreneurial Training Program(grant numbers:201710561006,201810561083); Special Funds for the Cultivation of Guangdong College Students’ Scientific and Technological Innovation (Climbing Program Special Funds)(grant numbers:pdjh2017b0040,pdjha0028); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8941046","Extreme learning machine (ELM);photodiode (PD);positioning fingerprint;real-time positioning;visible light positioning (VLP)","Real-time systems;Fingerprint recognition;Light emitting diodes;Optical receivers;Neurons;Nonlinear optics;Adaptive optics","","60","","28","CCBY","24 Dec 2019","2020","","IEEE","IEEE Journals"
"DC Magnetic Field Based 3D Localization With Single Anchor Coil","R. Shirai; M. Hashimoto","Department of Information Systems Engineering, Osaka University, Suita, Japan; Department of Information Systems Engineering, Osaka University, Suita, Japan",IEEE Sensors Journal,"5 Mar 2020","2020","20","7","3902","3913","Indoor localization technologies are rapidly attracting attention in recent years since those are required by indoor navigation, IoT, smart city, etc. However, currently available indoor localization techniques, such as Wifi based method and multi-anchor based method, require high installation cost and have an insufficient robustness problem. This paper proposes a DC magnetic field based robust indoor 3D localization method with a single anchor coil. The proposed method estimates the sensor position from both geomagnetism and artificially generated DC magnetic field. The proposed method does not require any pre-measurement or multi-anchor nodes in the minimal configuration, and hence it can realize instant 3D localization with lower installation cost. This work analyzed the magnetic field generated by a coil both with numerical simulation and prototyped sensor node. We experimentally evaluated the proposed method supposing tabletop-scale and room-scale applications. For table-top scale applications, the proposed method estimates the 3D position with the maximum error of 6.5 mm in the range of 250 mm. For room-scale applications, which require coverage area expansion with multiple anchor coils, the proposed method localizes the sensor with the maximum error of 14.7 cm in 3.0 m  $\times1.5$  m area.","1558-1748","","10.1109/JSEN.2019.2961365","Japan Society for the Promotion of Science(grant numbers:JP15H01679,JP19J11322); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8938782","Indoor localization;coil;DC magnetic field;geomagnetic sensor;Internet of Things (IoT)","Magnetic sensors;Estimation;Cameras;Three-dimensional displays;Sensor phenomena and characterization;Global Positioning System","","14","","16","IEEE","23 Dec 2019","1 April1, 2020","","IEEE","IEEE Journals"
"Ranging-Free UHF-RFID Robot Positioning Through Phase Measurements of Passive Tags","V. Magnago; L. Palopoli; A. Buffi; B. Tellini; A. Motroni; P. Nepa; D. Macii; D. Fontanelli","Department of Information Engineering and Computer Science, University of Trento, Trento, Italy; Department of Information Engineering and Computer Science, University of Trento, Trento, Italy; Department of Energy, Systems, Territory and Constructions Engineering, University of Pisa, Pisa, Italy; Department of Energy, Systems, Territory and Constructions Engineering, University of Pisa, Pisa, Italy; Department of Information Engineering, University of Pisa, Pisa, Italy; Department of Information Engineering, University of Pisa, Pisa, Italy; Daniele Fontanelli are with the Department of Industrial Engineering, University of Trento, Trento, Italy; Daniele Fontanelli are with the Department of Industrial Engineering, University of Trento, Trento, Italy",IEEE Transactions on Instrumentation and Measurement,"7 Apr 2020","2020","69","5","2408","2418","The phase of the signals backscattered by the ultrahigh frequency radio-frequency identification (UHF-RFID) tags is generally more insensitive to multipath propagation than the received signal strength indicator (RSSI). However, signal phase measurements are inherently ambiguous and could be further affected by the unknown phase offsets added by the transponders. As a result, the localization of an agent by using only signal phase measurements looks infeasible. In this article, it is shown instead that the design of a dynamic position estimator (e.g., a Kalman filter) based only on the signal phase measurement is actually possible. To this end, the necessary conditions to ensure the theoretical local nonlinear observability are first demonstrated. However, a system that is locally observable guarantees the convergence of the localization algorithm only if the actual initial agent position is approximately known a priori. Therefore, the second part of the analysis covers the global observability, which ensures convergence starting from any initial condition in the state space. It is important to emphasize that complete observability holds only in theory. In fact, measurement uncertainty may greatly affect position estimation convergence. The validity of the analysis and the practicality of this localization approach are further confirmed by numerical simulations based on an unscented Kalman filter (UKF).","1557-9662","","10.1109/TIM.2019.2960900","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8936910","Estimation algorithms;indoor localization;observability analysis;radio-frequency identification (RFID) phase-based localization;ultrahigh frequency radio-frequency identification (UHF-RFID)","Phase measurement;Robot sensing systems;Radiofrequency identification;Robot kinematics;Observability;Antenna measurements","","62","","41","IEEE","19 Dec 2019","May 2020","","IEEE","IEEE Journals"
"Access Point Optimization for Reliable Indoor Localization Systems","M. Jia; S. B. A. Khattak; Q. Guo; X. Gu; Y. Lin","Communication Research Center, School of Electronics and Information Engineering, Harbin Institute of Technology, Harbin, China; Communication Research Center, School of Electronics and Information Engineering, Harbin Institute of Technology, Harbin, China; Communication Research Center, School of Electronics and Information Engineering, Harbin Institute of Technology, Harbin, China; Communication Research Center, School of Electronics and Information Engineering, Harbin Institute of Technology, Harbin, China; College of Information and Communication Engineering, Harbin Engineering University, Harbin, China",IEEE Transactions on Reliability,"1 Dec 2020","2020","69","4","1424","1436","In indoor localization, reliability and optimization analysis are the most vital factors to be considered. Numerous modern-day services require precise location information for their application. Location fingerprinting using WLAN is the most acknowledged technique for indoor localization purposes. Both accuracy and coverage can be enhanced by deploying the WLAN access points (APs) appropriately. In this article, an optimization problem is formulated for reliable localization systems. An AP deployment strategy ensuring coverage along with a selection strategy to choose an optimal configuration for reducing the localization error has been implemented. A hybrid technique is proposed to select the optimal APs configuration that merges the traditional fingerprint difference and geometric dilution of precision-based methods. A distinguishing feature of this work is the inclusion of two significant constraints, which are the consideration of walls and people attenuation factor in the optimization process. Simulations are conducted to test and verify the practicality of the proposed technique through a number of comparison test cases. The results demonstrate that our proposed technique outperforms the previously existing techniques.","1558-1721","","10.1109/TR.2019.2955748","National Natural Science Foundation of China(grant numbers:61671183); CETC Key Laboratory of Aerospace Information Applications(grant numbers:SXX18629T022); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8936488","Access point (AP) placement;indoor localization;location based services;network reliability;WLAN optimization","Wireless access points;Telecommunication network reliability;Wireless LAN;Attenuation;Internet of Things;Indoor environment","","25","","32","IEEE","18 Dec 2019","Dec. 2020","","IEEE","IEEE Journals"
"Posting Techniques in Indoor Environments Based on Deep Learning for Intelligent Building Lighting System","X. Lin; P. Duan; Y. Zheng; W. Cai; X. Zhang","School of Information Science and Engineering, Shandong Normal University, Jinan, China; School of Information Science and Engineering, Shandong Normal University, Jinan, China; School of Information Science and Engineering, Shandong Normal University, Jinan, China; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",IEEE Access,"23 Jan 2020","2020","8","","13674","13682","Recently, with the rapid development of society, solutions to reduce energy consumption in the world have attracted a lot of attention, especial electric energy. In this regard, a system that can control light on and off by determining the location of the person to reduce the waste of electricity used in public buildings, called intelligent building lighting system. Following the practical requirements of the intelligent building lighting system, a technique for positioning in indoor environments is proposed, supporting the design of a positioning system based on deep learning and the Cerebellar Model Articulation Controller (CMAC), called Y-CMAC.This technique adopts YOLOv3 (the method in the paper of YOLOv3: An Incremental Improvement) for object detections and makes the coordinate of a person in the image. On the other hand, using CMAC to calculate the actual position of the person in the indoor environment. Moreover, massive surveillance video is used to reduce the cost of equipment and facilitate the promotion of applications. The average positioning error is controlled at around 1m in this paper.","2169-3536","","10.1109/ACCESS.2019.2959667","National Natural Science Foundation of China(grant numbers:61773246,61374187); Natural Science Foundation of Shandong Province(grant numbers:ZR2018ZB0419); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8933329","Intelligent building lighting system;indoor positioning;monitor identification;CMAC;deep learning","Personnel;Lighting;Object detection;Deep learning;Indoor environment;Feature extraction;Approximation algorithms","","8","","35","CCBY","16 Dec 2019","2020","","IEEE","IEEE Journals"
"Evaluation of Zadoff–Chu, Kasami, and Chirp-Based Encoding Schemes for Acoustic Local Positioning Systems","S. Murano; C. Pérez-Rubio; D. Gualda; F. J. Álvarez; T. Aguilera; C. D. Marziani","Electronics Department, University of Alcalá, Alcalá de Henares, Spain; Electronics Department, University of Alcalá, Alcalá de Henares, Spain; Electronics Department, University of Alcalá, Alcalá de Henares, Spain; Sensory Systems Research Group, University of Extremadura, Badajoz, Spain; Sensory Systems Research Group, University of Extremadura, Badajoz, Spain; Electronic Department, National University of Patagonia San Juan Bosco, Comodoro Rivadavia, Argentina",IEEE Transactions on Instrumentation and Measurement,"23 Jun 2020","2020","69","8","5356","5368","The task of determining the physical coordinates of a target in indoor environments is still a key factor for many applications, including people and robot navigation, user tracking, location-based advertising, augmented reality, gaming, emergency response, or ambient-assisted living environments. Among the different possibilities for indoor positioning, acoustic local positioning systems (ALPSs) have the potential for centimeter-level positioning accuracy with coverage distances up to tens of meters. In addition, acoustic transducers are small, low cost, and reliable thanks to the room constrained propagation of these mechanical waves. Waveform design (coding and modulation) is usually incorporated into these systems to facilitate the detection of the transmitted signals at the receiver. The aperiodic correlation properties of the emitted signals have a large impact on how the ALPSs cope with common impairment factors, such as multipath propagation, multiple access interference, Doppler shifting, near-far effect, or ambient noise. This article analyzes three of the most promising families of codes found in the literature for ALPS: Kasami codes, Zadoff–Chu, and orthogonal chirp signals. The performance of these codes is evaluated in terms of time of arrival accuracy and characterized by means of model simulation under realistic conditions and by means of experimental tests in controlled environments. The results derived from this study can be of interest for other applications based on spreading sequences, such as underwater acoustic systems, ultrasonic imaging, or even code division multiple access (CDMA) communications systems.","1557-9662","","10.1109/TIM.2019.2959290","Spanish Ministry of Economy and Competitiveness through the MICROCEBUS Project and through the SOC-PLC Project(grant numbers:RTI2018-095168-B-C51,TEC2015-64835-C3-2-R); Argentine National Agency for Science and Technology Promotion(grant numbers:PICT 2014-1875); Argentine National University of the Patagonia San Juan Bosco(grant numbers:SCyT PI1418,PI1471); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8932677","Acoustic local positioning;chirp signals;Kasami codes;spread spectrum modulation;Zadoff–Chu (ZC)","Chirp;Modulation;Acoustics;Correlation;OFDM;Doppler effect;Encoding","","27","","47","IEEE","13 Dec 2019","Aug. 2020","","IEEE","IEEE Journals"
"Indoors Positioning Based on Spatial Relationships in Locality Description","Y. Wang; H. Fan; L. Wang; R. Guo; X. Li; W. Wang; S. Tang; Y. Li; X. Zhang; W. Xiu","National Engineering Laboratory for Big Data System Computing Technology, Guangdong Key Laboratory of Urban Informatics, Shenzhen Key Laboratory of Spatial Smart Sensing and Services, Research Institute for Smart Cities, School of Architecture and Urban Planning, Shenzhen University, Shenzhen, China; State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing, Wuhan University, Wuhan, China; State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing, Wuhan University, Wuhan, China; National Engineering Laboratory for Big Data System Computing Technology, Guangdong Key Laboratory of Urban Informatics, Shenzhen Key Laboratory of Spatial Smart Sensing and Services, Research Institute for Smart Cities, School of Architecture and Urban Planning, Shenzhen University, Shenzhen, China; National Engineering Laboratory for Big Data System Computing Technology, Guangdong Key Laboratory of Urban Informatics, Shenzhen Key Laboratory of Spatial Smart Sensing and Services, Research Institute for Smart Cities, School of Architecture and Urban Planning, Shenzhen University, Shenzhen, China; National Engineering Laboratory for Big Data System Computing Technology, Guangdong Key Laboratory of Urban Informatics, Shenzhen Key Laboratory of Spatial Smart Sensing and Services, Research Institute for Smart Cities, School of Architecture and Urban Planning, Shenzhen University, Shenzhen, China; National Engineering Laboratory for Big Data System Computing Technology, Guangdong Key Laboratory of Urban Informatics, Shenzhen Key Laboratory of Spatial Smart Sensing and Services, Research Institute for Smart Cities, School of Architecture and Urban Planning, Shenzhen University, Shenzhen, China; National Engineering Laboratory for Big Data System Computing Technology, Guangdong Key Laboratory of Urban Informatics, Shenzhen Key Laboratory of Spatial Smart Sensing and Services, Research Institute for Smart Cities, School of Architecture and Urban Planning, Shenzhen University, Shenzhen, China; Shenzhen Key Laboratory of Spatial Smart Sensing and Service, Smart City Research Institute, School of Architecture and Urban Planning, Shenzhen University, Shenzhen, China; Shenzhen Urban Public Safety and Technology Institute, Shenzhen, China",IEEE Access,"25 Feb 2020","2020","8","","34794","34809","Spatial relationships exist in our daily communication and provide many locality clues, but minimal attention has been devoted to positioning localities indoors with spatial relationships extracted from locality descriptions. Locality description generally contains spatial relationships (i.e., topological, distance, and direction relations) and reference objects (ROs). For locality description positioning, distance and direction relation convey more clue than topology and combined together can provide much clue to positioning. Explicit and implicit features are inherent characteristics of locality descriptions. Based on the analysis of locality descriptions, a classification scheme of indoor locality descriptions is provided. To address the positioning locality with spatial relationships, we propose a two-state method. First, the located region is obtained according to the fuzzy region of spatial relations in locality description. Second, the probability distribution is determined, which is a joint probability function that consists of relative direction and distance (quantitative or qualitative distance) membership functions. The relative direction membership function is conducted based on human’s direction cognition is related to angular information. The trapezoid quantitative distance membership function is based on indoor cognitive experiment. The qualitative distance membership function for indoor ROs is based on minimum Euclidean distance and stolen area. From the cognition and computation perspectives, the visible boundary met some restrictions is provided and a sampling method is defined. To obtain the unique positioning locality, a principle is proposed. We evaluate our method by conducting an indoor cognitive experiment and demonstrate that a positioning accuracy of 3.50 m can be achieved with semantically derived spatial relationships.","2169-3536","","10.1109/ACCESS.2019.2958939","Research on Key Technology for Scenario Construction of Severe Urban Disasters and Emergency Drill System(grant numbers:JYCJ20170412142239369); National Natural Science Foundation of China(grant numbers:41471323); National Basic Research Program of China (973 Program)(grant numbers:2017YFB0503500); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8931575","Spatial relationships;membership function;positioning localities indoors;locality description","Uncertainty;Computational modeling;Wireless fidelity;Sensors;Computer architecture;Natural languages;Geographic information systems","","2","","48","CCBY","12 Dec 2019","2020","","IEEE","IEEE Journals"
"Learning RSSI Feature via Ranking Model for Wi-Fi Fingerprinting Localization","P. Chen; J. Shang; F. Gu","Faculty of Information Engineering, China University of Geoscience, Wuhan, China; Faculty of Information Engineering, China University of Geoscience, Wuhan, China; Department of Mechanical and Industrial Engineering, University of Toronto, Toronto, Canada",IEEE Transactions on Vehicular Technology,"12 Feb 2020","2020","69","2","1695","1705","Wi-Fi fingerprinting is widely used in indoor localization due to the ubiquitous availability of Wi-Fi infrastructure in indoor environments. The basic assumption of fingerprinting localization is that the received signal strength indicator (RSSI) distance is consistent with the location distance. However, due to the fluctuation of Wi-Fi signals in indoor environments, the nearest neighbors selected using the RSSI distance may not be those whose corresponding locations are nearest to the target, which could lead to a large localization error. In this paper, we propose a novel fingerprinting method for indoor localization by transforming raw RSSI into features with a learned non-linear mapping function. To learn such mapping function, we design a triple loss function that measures the difference between the rank of RSSI distance and that of location distance. By minimizing the loss function iteratively, we can learn the non-linear mapping function with the gradient boosting regression forest (GBRF) method. Experiments have been conducted in a complex environment and experimental results show that our method outperforms the state-of-the-art methods.","1939-9359","","10.1109/TVT.2019.2959308","National Basic Research Program of China (973 Program)(grant numbers:2016YFB0502200); Fundamental Research Funds for National University, China University of Geosciences (Wuhan)(grant numbers:G1323511822); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8931646","Fingerprinting;positioning;ranking model;feature learning","Databases;Wireless fidelity;Indoor environment;Loss measurement;Feature extraction;Fingerprint recognition;Forestry","","46","","49","IEEE","12 Dec 2019","Feb. 2020","","IEEE","IEEE Journals"
"Calibration-Free Indoor Positioning Using Crowdsourced Data and Multidimensional Scaling","Y. Zhao; W. -C. Wong; T. Feng; H. K. Garg","Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Smart System Institute, National University of Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore",IEEE Transactions on Wireless Communications,"10 Mar 2020","2020","19","3","1770","1785","Indoor positioning plays an important role in various location-based services (LBSs). In conventional systems, the process of constructing radio maps for positioning usually involves labor-intensive manual calibrations, which seriously limits the system's scalability and adaptiveness. In this paper, we propose an efficient calibration-free method by leveraging on crowdsourced WiFi signal data that are captured passively through a WiFi sensing testbed. Since the ground truths of the crowdsourced data are unavailable, the radio maps cannot be directly constructed. In the proposed method, we adopt the multidimensional scaling (MDS) technique to compute the positions of the unlabeled data thereby generating radio maps. In order to enable MDS, we estimate the pairwise distances among the unlabeled data by using an improved trilateration method and a law of cosine (LoC)-based geometrical algorithm without online pairwise measurements. Experimental results show that the accuracy of the proposed method is higher than trilateration-based method and reasonably lower than that of calibration-based method. Meanwhile, the run time of the proposed method is shorter than previous optimization-based methods. The short run time allows the radio maps to be dynamically updated against the environmental variations.","1558-2248","","10.1109/TWC.2019.2957363","National Research Foundation Singapore; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8930574","Indoor navigation;mobile computing;Internet of Things (IoT)","Wireless fidelity;Wireless sensor networks;Manuals;Position measurement;Wireless communication;Calibration;Distance measurement","","25","","69","IEEE","10 Dec 2019","March 2020","","IEEE","IEEE Journals"
"Recurrent Model for Wireless Indoor Tracking and Positioning Recovering Using Generative Networks","A. Belmonte-Hernández; G. Hernández-Peñaloza; D. Martín Gutiérrez; F. Álvarez","Escuela Tecnica Superior de Ingenieros de Telecomunicacion, Universidad Politecnica de Madrid, Madrid, Spain; Escuela Tecnica Superior de Ingenieros de Telecomunicacion, Universidad Politecnica de Madrid, Madrid, Spain; Escuela Tecnica Superior de Ingenieros de Telecomunicacion, Universidad Politecnica de Madrid, Madrid, Spain; Escuela Tecnica Superior de Ingenieros de Telecomunicacion, Universidad Politecnica de Madrid, Madrid, Spain",IEEE Sensors Journal,"14 Feb 2020","2020","20","6","3356","3365","Indoor person tracking attracts a considerable effort from the research community as it allows to perform Human Behaviour Analysis tasks, where wireless technologies play a key role. However, complex signal propagation effects in indoor environments are the main issue to face when performing accurate indoor positioning and tracking. The advances in machine and deep learning models, applied to improve the estimation of the position captured by wireless sensors, can provide a more precise tracking and positioning, an open field for research which has been used to improve the prior art. In this paper, a novel framework for Adaptive Indoor Tracking using Recurrent models, in combination with Generative networks for new data generation (recovery), is presented (RecTrack-GAN). Firstly, a Received Signal Strength Indicator RSSI Fingerprinting database is collected. Secondly, a Recurrent Neural Network (RNN) takes as input the RSSI parameters collected by a Wireless Sensor Network (WSN) and estimates of both orientation and velocity using devices equipped with Inertial Measurement Unit (IMU) sensors, and learns to model the human movement based on these parameters. Thirdly, a Conditional Generative Adversarial Network (CGAN) is used to perform data recovering when no measurements are received and to update the Fingerprinting database taking into account the day time. The experiments performed showed that RecTrack-GAN improves accuracy performance and reduces error deviation for tracking up to 15% compared to the prior art in the literature.","1558-1748","","10.1109/JSEN.2019.2958201","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8926469","Indoor tracking;fingerprinting;wireless sensor network;received signal strength indicator (RSSI);inertial measurement unit (IMU);feature vector;machine learning;deep learning;recurrent networks;generative networks","Wireless sensor networks;Sensors;Fingerprint recognition;Machine learning;Databases;Received signal strength indicator;Recurrent neural networks","","30","","49","IEEE","6 Dec 2019","15 March15, 2020","","IEEE","IEEE Journals"
"EasiTrack: Decimeter-Level Indoor Tracking With Graph-Based Particle Filtering","C. Wu; F. Zhang; B. Wang; K. J. R. Liu","Department of Electrical and Computer Engineering, University of Maryland, College Park, USA; Department of Electrical and Computer Engineering, University of Maryland, College Park, USA; Department of Electrical and Computer Engineering, University of Maryland, College Park, USA; Department of Electrical and Computer Engineering, University of Maryland, College Park, USA",IEEE Internet of Things Journal,"12 Mar 2020","2020","7","3","2397","2411","Despite decades of efforts, existing indoor location systems do not easily scale with low cost while maintaining high accuracy. We present EasiTrack, an indoor tracking system that achieves decimeter accuracy using a single commodity WiFi access point (AP) under non-line-of-sight (NLOS) conditions and can deploy at scale with almost zero cost. EasiTrack makes two key technical contributions. First, it incorporates RF-based inertial measurement algorithms that can accurately infer a target's moving distance purely using the RF signals received by itself. Second, EasiTrack devises a map-augmented tracking algorithm that outputs fine-grained locations by jointly leveraging the distance estimates and an indoor map that is ubiquitously available nowadays. We build a fully functional real-time system centering around a satellite-like architecture, which enables EasiTrack to support an unlimited number of clients. We have deployed EasiTrack in seven different scenarios (including offices, hotels, museums, and manufacturing facilities) to track both humans and machines. The results reveal that EasiTrack achieves a median 0.25 m and 90%tile 0.69-m accuracy in distance measurement, a median 0.58 m and 90%tile 1.33-m location accuracy for tracking objects, and a median 0.70 m and 90%tile 1.97-m accuracy for tracking humans in both line-of-sight and NLOS scenarios and supports a broad coverage of 50 m × 60 m using a single AP. It is also verified that EasiTrack can be easily deployed in massive buildings with little cost, promising a practical solution for ubiquitous indoor tracking.","2327-4662","","10.1109/JIOT.2019.2958040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8926477","Indoor maps;indoor tracking;particle filter;RF-based inertial measurement (RIM);wireless localization","Wireless fidelity;Estimation;Tracking;Sensors;Antenna arrays;IP networks","","41","","69","IEEE","6 Dec 2019","March 2020","","IEEE","IEEE Journals"
"Deep Reinforcement Learning (DRL): Another Perspective for Unsupervised Wireless Localization","Y. Li; X. Hu; Y. Zhuang; Z. Gao; P. Zhang; N. El-Sheimy","Department of Geomatics Engineering, University of Calgary, Calgary, Canada; School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; State Key Laboratory of Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan, China; Department of Land Sciences, China University of Geosciences, Beijing, China; State Key Laboratory of Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan, China; Department of Geomatics Engineering, University of Calgary, Calgary, Canada",IEEE Internet of Things Journal,"10 Jul 2020","2020","7","7","6279","6287","Location is key to spatialize Internet of Things (IoT) data. However, it is challenging to use low-cost IoT devices for robust unsupervised localization (i.e., localization without training data that have known location labels). Thus, this article proposes a deep-reinforcement-learning (DRL)-based unsupervised wireless-localization method. The main contributions are as follows: 1) this article proposes an approach to model a continuous wireless-localization process as a Markov decision process and process it within a DRL framework; 2) to alleviate the challenge of obtaining rewards when using unlabeled data (e.g., daily life crowdsourced data), this article presents a reward-setting mechanism, which extracts robust landmark data from unlabeled wireless received signal strengths (RSS); and 3) to ease requirements for model retraining when using DRL for localization, this article uses RSS measurements together with agent location to construct DRL inputs. The proposed method is tested by using field testing data from multiple Bluetooth 5 smart ear tags in a pasture. Meanwhile, the experimental verification process reflects the advantages and challenges for using DRL in wireless localization.","2327-4662","","10.1109/JIOT.2019.2957778","Natural Sciences and Engineering Research Council of Canada (NSERC) CREATE Grants, NSERC Discovery Grants, NSERC Strategic Partnership Grants, the Alberta Innovates Technology Future Grants, the Canada Research Chair Grants;; National Natural Science Foundation of China(grant numbers:41804027,61771135,61873163); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8924617","Deep reinforcement learning (DRL);indoor positioning;machine learning;wireless positioning","Wireless communication;Navigation;Wireless sensor networks;Hidden Markov models;Internet of Things;Machine learning;Robustness","","123","","49","IEEE","5 Dec 2019","July 2020","","IEEE","IEEE Journals"
"Collaborative SLAM Based on WiFi Fingerprint Similarity and Motion Information","R. Liu; S. H. Marakkalage; M. Padmal; T. Shaganan; C. Yuen; Y. L. Guan; U. -X. Tan","Engineering Product Development Pillar, Singapore University of Technology and Design, Singapore; Engineering Product Development Pillar, Singapore University of Technology and Design, Singapore; Centre for Wireless Communications, University of Oulu, Oulu, Finland; Department of Electronic and Telecommunication Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Engineering Product Development Pillar, Singapore University of Technology and Design, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Engineering Product Development Pillar, Singapore University of Technology and Design, Singapore",IEEE Internet of Things Journal,"12 Mar 2020","2020","7","3","1826","1840","Simultaneous localization and mapping (SLAM) has been extensively researched in past years particularly with regard to range-based or visual-based sensors. Instead of deploying dedicated devices that use visual features, it is more pragmatic to exploit the radio features to achieve this task, due to their ubiquitous nature and the widespread deployment of the Wi-Fi wireless network. This article presents a novel approach for collaborative simultaneous localization and radio fingerprint mapping (C-SLAM-RF) in large unknown indoor environments. The proposed system uses received signal strengths (RSS) from Wi-Fi access points (APs) in the existing infrastructure and pedestrian dead reckoning (PDR) from a smartphone, without a prior knowledge about map or distribution of AP in the environment. We claim a loop closure based on the similarity of the two radio fingerprints. To further improve the performance, we incorporate the turning motion and assign a small uncertainty value to a loop closure if a matched turning is identified. The experiment was done in an area of 130 m by 70 m and the results show that our proposed system is capable of estimating the tracks of four users with an accuracy of 0.6 m with Tango-based PDR and 4.76 m with a step counter-based PDR.","2327-4662","","10.1109/JIOT.2019.2957293","National Natural Science Foundation of China(grant numbers:61601381,61750110529,61701421); Sichuan Province Science and Technology Support Program(grant numbers:2019YFH0161,2019JDTD0019); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8920098","Radio navigation;radio propagation;sensor fusion;simultaneous localization and mapping;trajectory optimization","Simultaneous localization and mapping;Wireless fidelity;Collaboration;Turning;Smart phones;Internet of Things","","86","","72","IEEE","3 Dec 2019","March 2020","","IEEE","IEEE Journals"
